eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency,flag
185906120830,1859,6,12,08,30,0,140.783,-37.833,9.0,3.67304989595,ML,ML2MW,0
185911211850,1859,11,21,18,50,0,145.2,-40.7,10.0,4.96830247733,ML,ML2MW,0
186212142055,1862,12,14,20,55,0,138.7,-34.067,8.0,3.9133957274,ML,ML2MW,0
186608241245,1866,8,24,12,45,0,138.867,-34.883,7.0,3.83224130109,ML,ML2MW,0
186612022020,1866,12,2,20,20,0,139.133,-33.367,8.0,3.22041526026,ML,ML2MW,0
186806181358,1868,6,18,13,58,0,151.6,-32.8,10.0,4.87467826114,ML,ML2MW,0
186810280345,1868,10,28,03,45,0,138.7,-33.58,7.0,3.99558930287,ML,ML2MW,0
186810281944,1868,10,28,19,44,0,138.7,-33.58,7.0,3.36713687553,ML,ML2MW,1
186811010740,1868,11,1,07,40,0,138.7,-33.58,7.0,2.80518999423,ML,ML2MW,1
186908291850,1869,8,29,18,50,0,147.0,-37.0,10.0,4.60004050751,ML,ML2MW,0
186908301035,1869,8,30,10,35,0,147.0,-37.0,10.0,3.75212602394,ML,ML2MW,1
187101110745,1871,1,11,07,45,0,138.833,-33.783,10.0,3.67304989595,ML,ML2MW,0
187101121155,1871,1,12,11,55,0,139.0,-32.667,11.0,3.29325649332,ML,ML2MW,0
187106080410,1871,6,8,04,10,0,148.1,-35.3,10.0,4.87467826114,ML,ML2MW,0
187201031215,1872,1,3,12,15,0,148.1,-35.5,10.0,4.51057288795,ML,ML2MW,0
187201301340,1872,1,30,13,40,0,138.883,-34.067,9.0,4.42214441755,ML,ML2MW,0
187206080940,1872,6,8,09,40,0,138.95,-33.95,7.0,3.83224130109,ML,ML2MW,0
187208071910,1872,8,7,19,10,0,144.0,-37.0,,3.00812645604,ML,ML2MW,0
187208121200,1872,8,12,12,00,0,152.0,-26.75,10.0,3.00812645604,ML,ML2MW,0
187210180853,1872,10,18,08,53,0,150.0,-33.7,10.0,4.87467826114,ML,ML2MW,0
187304220600,1873,4,22,06,00,0,145.25,-38.5,10.0,3.36713687553,ML,ML2MW,0
187312150400,1873,12,15,04,00,0,127.5,-26.25,0.0,5.55186990676,ML,ML2MW,0
187509162000,1875,9,16,20,00,0,152.5,-27.5,0.0,3.00812645604,ML,ML2MW,0
187511111050,1875,11,11,10,50,0,148.5,-22.0,0.0,3.99558930287,ML,ML2MW,0
187511241100,1875,11,24,11,00,0,152.0,-28.1,10.0,3.67304989595,ML,ML2MW,0
187603191530,1876,3,19,15,30,0,139.083,-34.517,7.0,3.51801508742,ML,ML2MW,0
187603220930,1876,3,22,09,30,0,139.083,-34.517,7.0,3.07785024163,ML,ML2MW,1
187603221315,1876,3,22,13,15,0,139.083,-34.517,7.0,3.36713687553,ML,ML2MW,1
187702262145,1877,2,26,21,45,0,152.8,-27.5,10.0,4.16309390127,ML,ML2MW,0
187708211630,1877,8,21,16,30,0,138.767,-35.017,7.0,2.80518999423,ML,ML2MW,0
187911300030,1879,11,30,00,30,0,138.55,-33.817,7.0,3.9133957274,ML,ML2MW,0
188001251130,1880,1,25,11,30,0,138.367,-33.617,9.0,3.22041526026,ML,ML2MW,0
188002030630,1880,2,3,06,30,0,146.4,-43.0,10.0,5.06296584268,ML,ML2MW,0
188004280930,1880,4,28,09,30,0,139.25,-35.333,7.0,3.83224130109,ML,ML2MW,0
188007310700,1880,7,31,07,00,0,148.4,-31.0,10.0,3.14861317637,ML,ML2MW,0
188008101900,1880,8,10,19,00,0,151.9,-28.9,10.0,3.4420564069,ML,ML2MW,0
188010260100,1880,10,26,01,00,0,151.6,-31.0,10.0,3.14861317637,ML,ML2MW,0
188106071400,1881,6,7,14,00,0,145.25,-38.5,10.0,3.36713687553,ML,ML2MW,0
188203181630,1882,3,18,16,30,0,138.9,-35.267,7.0,3.00812645604,ML,ML2MW,0
188209180730,1882,9,18,07,30,0,138.63,-34.517,7.0,3.07785024163,ML,ML2MW,0
188210240000,1882,10,24,00,00,0,139.85,-36.83,10.0,3.07785024163,ML,ML2MW,0
188307071338,1883,7,7,13,38,0,138.7,-35.1,14.0,3.9133957274,ML,ML2MW,1
188307071343,1883,7,7,13,43,0,138.7,-35.1,14.0,3.07785024163,ML,ML2MW,1
188307071358,1883,7,7,13,58,0,138.7,-35.1,10.0,4.3347550963,ML,ML2MW,0
188308281655,1883,8,28,16,55,0,151.7,-25.5,10.0,5.45201079563,ML,ML2MW,0
188308281820,1883,8,28,18,20,0,151.7,-25.5,10.0,4.78209319411,ML,ML2MW,1
188312130000,1883,12,13,00,00,0,149.107,-39.96,10.0,3.75212602394,ML,ML2MW,1
188402140017,1884,2,14,00,17,0,149.0,-40.0,10.0,3.00812645604,ML,ML2MW,1
188402170525,1884,2,17,05,25,0,149.8,-40.3,,5.25541002084,ML,ML2MW,1
188403050927,1884,3,5,09,27,0,149.5,-40.2,,5.15866835718,ML,ML2MW,1
188403181220,1884,3,18,12,20,0,149.2,-40.1,10.0,3.00812645604,ML,ML2MW,1
188403261356,1884,3,26,13,56,0,150.0,-37.0,10.0,3.75212602394,ML,ML2MW,0
188403271120,1884,3,27,11,20,0,149.1,-40.1,10.0,3.00812645604,ML,ML2MW,1
188403281312,1884,3,28,13,12,0,148.9,-41.2,,5.45201079563,ML,ML2MW,1
188405101230,1884,5,10,12,30,0,148.9,-41.2,,5.25541002084,ML,ML2MW,1
188405102130,1884,5,10,21,30,0,148.9,-41.2,,5.45201079563,ML,ML2MW,1
188405271022,1884,5,27,10,22,0,148.9,-41.2,,5.35319083366,ML,ML2MW,1
188406091020,1884,6,9,10,20,0,149.1,-39.9,10.0,3.75212602394,ML,ML2MW,1
188406171017,1884,6,17,10,17,0,148.8,-39.8,,5.35319083366,ML,ML2MW,1
188406171036,1884,6,17,10,36,0,150.0,-37.0,10.0,3.00812645604,ML,ML2MW,0
188406222045,1884,6,22,20,45,0,149.5,-40.3,,5.35319083366,ML,ML2MW,1
188407120330,1884,7,12,03,30,0,148.9,-41.2,,4.78209319411,ML,ML2MW,1
188407130355,1884,7,13,03,55,0,148.5,-40.5,10.0,5.96169784285,ML,ML2MW,1
188408030240,1884,8,3,02,40,0,148.9,-40.1,10.0,3.75212602394,ML,ML2MW,1
188408071220,1884,8,7,12,20,0,148.9,-39.9,10.0,3.75212602394,ML,ML2MW,1
188408140915,1884,8,14,09,15,0,148.95,-40.05,10.0,3.75212602394,ML,ML2MW,1
188409151341,1884,9,15,13,41,0,138.833,-32.983,6.0,2.87179633234,ML,ML2MW,0
188409161150,1884,9,16,11,50,0,149.15,-40.05,10.0,4.60004050751,ML,ML2MW,1
188409191027,1884,9,19,10,27,0,149.5,-40.8,,5.96169784285,ML,ML2MW,1
188501051220,1885,1,5,12,20,0,114.0,-29.0,0.0,6.06675269976,ML,ML2MW,0
188501091735,1885,1,9,17,35,0,145.3,-38.2,10.0,3.75212602394,ML,ML2MW,0
188501210110,1885,1,21,01,10,0,149.1,-36.3,10.0,4.2484049242,ML,ML2MW,0
188501301505,1885,1,30,15,05,0,148.83,-39.81,10.0,5.55186990676,ML,ML2MW,1
188502081505,1885,2,8,15,05,0,149.05,-39.9,10.0,3.75212602394,ML,ML2MW,1
188502211000,1885,2,21,10,00,0,149.0,-39.8,10.0,3.75212602394,ML,ML2MW,1
188502211815,1885,2,21,18,15,0,149.0,-40.2,10.0,3.75212602394,ML,ML2MW,1
188502271200,1885,2,27,12,00,0,148.9,-39.9,10.0,4.60004050751,ML,ML2MW,1
188503091320,1885,3,9,13,20,0,144.9,-37.8,10.0,3.00812645604,ML,ML2MW,0
188503151950,1885,3,15,19,50,0,148.99,-39.8,10.0,3.75212602394,ML,ML2MW,1
188503152300,1885,3,15,23,00,0,148.99,-40.1,10.0,3.75212602394,ML,ML2MW,1
188503160945,1885,3,16,09,45,0,149.12,-40.12,10.0,3.00812645604,ML,ML2MW,1
188503202303,1885,3,20,23,03,0,149.5,-40.5,,5.45201079563,ML,ML2MW,1
188503220805,1885,3,22,08,05,0,148.9,-40.13,10.0,3.75212602394,ML,ML2MW,1
188503221830,1885,3,22,18,30,0,149.0,-39.82,10.0,4.60004050751,ML,ML2MW,1
188503260850,1885,3,26,08,50,0,148.8,-40.0,10.0,3.75212602394,ML,ML2MW,1
188503301125,1885,3,30,11,25,0,148.826,-40.015,10.0,4.60004050751,ML,ML2MW,1
188505041100,1885,5,4,11,00,0,149.18,-39.887,10.0,4.60004050751,ML,ML2MW,1
188505041250,1885,5,4,12,50,0,149.076,-39.828,10.0,4.60004050751,ML,ML2MW,1
188505072000,1885,5,7,20,00,0,115.0,-29.0,0.0,3.75212602394,ML,ML2MW,1
188505111320,1885,5,11,13,20,0,149.045,-40.012,10.0,3.75212602394,ML,ML2MW,1
188505122337,1885,5,12,23,37,0,148.9,-39.9,10.0,6.38815216544,ML,ML2MW,1
188505270720,1885,5,27,07,20,0,149.161,-39.802,10.0,3.75212602394,ML,ML2MW,1
188505310756,1885,5,31,07,56,0,149.136,-40.139,10.0,4.60004050751,ML,ML2MW,1
188505311245,1885,5,31,12,45,0,149.059,-39.853,10.0,5.06296584268,ML,ML2MW,1
188507021603,1885,7,2,16,03,0,146.0,-39.0,,5.25541002084,ML,ML2MW,1
188507031457,1885,7,3,14,57,0,145.0,-37.8,10.0,3.00812645604,ML,ML2MW,0
188507162215,1885,7,16,22,15,0,149.0,-40.0,10.0,3.75212602394,ML,ML2MW,1
188508010500,1885,8,1,05,00,0,148.924,-39.996,10.0,3.75212602394,ML,ML2MW,1
188508011518,1885,8,1,15,18,0,148.926,-39.9,10.0,4.60004050751,ML,ML2MW,1
188508191832,1885,8,19,18,32,0,148.934,-40.12,10.0,4.60004050751,ML,ML2MW,1
188509110913,1885,9,11,09,13,0,148.8,-39.8,,5.15866835718,ML,ML2MW,1
188509121645,1885,9,12,16,45,0,148.7,-40.0,10.0,3.75212602394,ML,ML2MW,1
188510072356,1885,10,7,23,56,0,147.0,-37.0,10.0,4.16309390127,ML,ML2MW,0
188510270000,1885,10,27,00,00,0,147.6,-37.1,10.0,3.00812645604,ML,ML2MW,0
188511010452,1885,11,1,04,52,0,149.0,-39.7,10.0,4.60004050751,ML,ML2MW,1
188601031256,1886,1,3,12,56,0,148.819,-39.553,10.0,4.60004050751,ML,ML2MW,1
188603080415,1886,3,8,04,15,0,149.016,-39.868,10.0,4.60004050751,ML,ML2MW,1
188603090000,1886,3,9,00,00,0,144.9,-37.8,10.0,3.00812645604,ML,ML2MW,0
188606010545,1886,6,1,05,45,0,138.717,-35.117,7.0,3.36713687553,ML,ML2MW,0
188607110645,1886,7,11,06,45,0,138.617,-33.5,11.0,3.59501291711,ML,ML2MW,0
188607141637,1886,7,14,16,37,0,147.0,-37.0,10.0,3.75212602394,ML,ML2MW,0
188608021115,1886,8,2,11,15,0,148.973,-40.033,10.0,4.60004050751,ML,ML2MW,1
188609072230,1886,9,7,22,30,0,149.15,-41.25,,4.96830247733,ML,ML2MW,1
188609281845,1886,9,28,18,45,0,138.9,-34.25,10.0,4.16309390127,ML,ML2MW,0
188611262255,1886,11,26,22,55,0,148.9,-41.1,,5.25541002084,ML,ML2MW,1
188611291700,1886,11,29,17,00,0,148.8,-34.75,10.0,5.06296584268,ML,ML2MW,0
188612020843,1886,12,2,08,43,0,143.5,-39.0,10.0,3.75212602394,ML,ML2MW,0
188701081030,1887,1,8,10,30,0,138.0,-32.45,10.0,4.78209319411,ML,ML2MW,0
188703081327,1887,3,8,13,27,0,148.974,-40.052,10.0,3.75212602394,ML,ML2MW,1
188704161310,1887,4,16,13,10,0,139.0,-33.5,10.0,4.07882202749,ML,ML2MW,0
188704162210,1887,4,16,22,10,0,135.8,-34.3,14.0,5.25541002084,ML,ML2MW,0
188707280655,1887,7,28,06,55,0,147.0,-31.3,10.0,3.75212602394,ML,ML2MW,0
188708012019,1887,8,1,20,19,0,143.8,-39.0,10.0,3.75212602394,ML,ML2MW,0
188708070410,1887,8,7,04,10,0,138.45,-32.533,8.0,3.75212602394,ML,ML2MW,0
188711091633,1887,11,9,16,33,0,148.982,-40.188,10.0,4.16309390127,ML,ML2MW,1
188807052015,1888,7,5,20,15,0,149.1,-34.8,10.0,4.87467826114,ML,ML2MW,0
188808221500,1888,8,22,15,00,0,149.0,-29.0,10.0,3.14861317637,ML,ML2MW,0
188902120645,1889,2,12,06,45,0,139.0,-34.0,0.0,4.2484049242,ML,ML2MW,0
188903111250,1889,3,11,12,50,0,137.75,-34.1,8.0,3.83224130109,ML,ML2MW,0
188907290840,1889,7,29,08,40,0,148.847,-40.227,10.0,4.60004050751,ML,ML2MW,1
188910271016,1889,10,27,10,16,0,147.5,-37.0,10.0,3.00812645604,ML,ML2MW,0
189007232130,1890,7,23,21,30,0,138.7,-32.85,8.0,3.9133957274,ML,ML2MW,0
189101050334,1891,1,5,03,34,0,151.1,-25.4,10.0,3.59501291711,ML,ML2MW,0
189106070424,1891,6,7,04,24,0,144.9,-38.2,10.0,4.16309390127,ML,ML2MW,0
189106080408,1891,6,8,04,08,0,145.0,-37.8,10.0,3.00812645604,ML,ML2MW,1
189107051020,1891,7,5,10,20,0,142.3,-38.3,10.0,3.00812645604,ML,ML2MW,0
189107080550,1891,7,8,05,50,0,146.4,-37.9,10.0,4.16309390127,ML,ML2MW,0
189107080940,1891,7,8,09,40,0,146.4,-37.9,10.0,3.00812645604,ML,ML2MW,1
189108290916,1891,8,29,09,16,0,138.367,-31.917,10.0,4.07882202749,ML,ML2MW,0
189110200620,1891,10,20,06,20,0,145.5,-38.5,10.0,3.00812645604,ML,ML2MW,0
189201261648,1892,1,26,16,48,0,149.5,-40.4,10.0,6.49736361898,ML,ML2MW,0
189201261655,1892,1,26,16,55,0,149.221,-40.097,10.0,4.60004050751,ML,ML2MW,1
189212230000,1892,12,23,00,00,0,145.1,-38.2,10.0,3.00812645604,ML,ML2MW,0
189305201637,1893,5,20,16,37,0,146.7,-38.9,10.0,3.00812645604,ML,ML2MW,0
189307211815,1893,7,21,18,15,0,147.5,-37.0,10.0,3.00812645604,ML,ML2MW,0
189307221535,1893,7,22,15,35,0,144.0,-37.0,10.0,3.36713687553,ML,ML2MW,0
189307221555,1893,7,22,15,55,0,144.0,-37.0,10.0,2.67509476547,ML,ML2MW,1
189307221620,1893,7,22,16,20,0,144.0,-37.0,10.0,2.67509476547,ML,ML2MW,1
189308130210,1893,8,13,02,10,0,138.97,-34.38,10.0,3.4420564069,ML,ML2MW,0
189310091243,1893,10,9,12,43,0,145.1,-37.0,10.0,3.00812645604,ML,ML2MW,0
189312231436,1893,12,23,14,36,0,145.1,-38.4,10.0,3.75212602394,ML,ML2MW,0
189407112240,1894,7,11,22,40,0,147.1,-37.4,10.0,3.00812645604,ML,ML2MW,0
189407161245,1894,7,16,12,45,0,143.5,-18.3,0.0,3.75212602394,ML,ML2MW,0
189408071258,1894,8,7,12,58,0,138.917,-34.167,7.0,3.22041526026,ML,ML2MW,0
189411220315,1894,11,22,03,15,0,149.5,-38.0,10.0,3.36713687553,ML,ML2MW,0
189412100820,1894,12,10,08,20,0,147.5,-37.0,10.0,3.00812645604,ML,ML2MW,0
189505081050,1895,5,8,10,50,0,143.5,-39.0,10.0,3.00812645604,ML,ML2MW,0
189602011630,1896,2,1,16,30,0,145.2,-38.2,5.0,3.00812645604,ML,ML2MW,0
189602271058,1896,2,27,10,58,0,146.5,-16.8,25.0,3.9133957274,ML,ML2MW,1
189602271100,1896,2,27,11,00,0,146.5,-16.8,25.0,3.9133957274,ML,ML2MW,0
189603280730,1896,3,28,07,30,0,145.5,-38.0,5.0,2.67509476547,ML,ML2MW,0
189605040555,1896,5,4,05,55,0,139.85,-36.83,10.0,3.9133957274,ML,ML2MW,0
189605091034,1896,5,9,10,34,0,145.9,-38.1,5.0,3.00812645604,ML,ML2MW,0
189605172000,1896,5,17,20,00,0,141.6,-37.2,,3.00812645604,ML,ML2MW,0
189605300000,1896,5,30,00,00,0,146.3,-38.4,10.0,2.67509476547,ML,ML2MW,0
189608131130,1896,8,13,11,30,0,147.0,-37.0,10.0,3.75212602394,ML,ML2MW,0
189608220256,1896,8,22,02,56,0,138.917,-33.75,0.0,3.99558930287,ML,ML2MW,0
189608220630,1896,8,22,06,30,0,138.917,-33.75,0.0,3.75212602394,ML,ML2MW,1
189608231130,1896,8,23,11,30,0,138.917,-33.75,0.0,3.9133957274,ML,ML2MW,1
189703291155,1897,3,29,11,55,0,144.0,-35.7,10.0,3.75212602394,ML,ML2MW,0
189704090000,1897,4,9,00,00,0,140.67,-38.07,10.0,3.4420564069,ML,ML2MW,0
189704111435,1897,4,11,14,35,0,140.37,-37.9,10.0,3.4420564069,ML,ML2MW,1
189705100526,1897,5,10,05,26,0,139.75,-37.3,14.0,6.06675269976,ML,ML2MW,0
189705100755,1897,5,10,07,55,0,139.75,-37.3,0.0,3.75212602394,ML,ML2MW,1
189706031400,1897,6,3,14,00,0,141.5,-37.1,10.0,3.00812645604,ML,ML2MW,0
189706120000,1897,6,12,00,00,0,150.4,-34.5,,3.36713687553,ML,ML2MW,0
189706151900,1897,6,15,19,00,0,151.1,-24.9,10.0,3.14861317637,ML,ML2MW,0
189706251025,1897,6,25,10,25,0,139.75,-37.17,10.0,2.87179633234,ML,ML2MW,1
189706291830,1897,6,29,18,30,0,139.85,-36.83,10.0,4.07882202749,ML,ML2MW,1
189709261900,1897,9,26,19,00,0,147.5,-37.1,10.0,3.00812645604,ML,ML2MW,0
189801280820,1898,1,28,08,20,0,139.033,-34.417,8.0,3.4420564069,ML,ML2MW,0
189801291120,1898,1,29,11,20,0,145.5,-37.2,10.0,3.00812645604,ML,ML2MW,0
189802050140,1898,2,5,01,40,0,145.7,-37.7,10.0,3.00812645604,ML,ML2MW,0
189804102110,1898,4,10,21,10,0,139.75,-37.3,10.0,4.51057288795,ML,ML2MW,1
189809060415,1898,9,6,04,15,0,145.7,-37.4,10.0,3.75212602394,ML,ML2MW,0
189811182120,1898,11,18,21,20,0,139.85,-36.83,10.0,3.59501291711,ML,ML2MW,1
189811220140,1898,11,22,01,40,0,146.1,-37.1,10.0,3.00812645604,ML,ML2MW,0
189812200535,1898,12,20,05,35,0,144.5,-36.6,5.0,3.36713687553,ML,ML2MW,0
189902050310,1899,2,5,03,10,0,144.9,-38.5,10.0,3.00812645604,ML,ML2MW,0
189904120025,1899,4,12,00,25,0,142.8,-37.1,10.0,3.00812645604,ML,ML2MW,0
189905020330,1899,5,2,03,30,0,139.75,-37.3,0.0,4.87467826114,ML,ML2MW,1
189905210000,1899,5,21,00,00,0,145.5,-38.1,10.0,3.00812645604,ML,ML2MW,0
189906072130,1899,6,7,21,30,0,144.3,-37.6,10.0,3.00812645604,ML,ML2MW,0
189906080535,1899,6,8,05,35,0,144.3,-37.6,5.0,2.67509476547,ML,ML2MW,0
189906211853,1899,6,21,18,53,0,145.6,-37.2,10.0,3.00812645604,ML,ML2MW,0
189908102130,1899,8,10,21,30,0,139.85,-36.83,10.0,2.87179633234,ML,ML2MW,1
189908131142,1899,8,13,11,42,0,139.85,-36.83,10.0,3.22041526026,ML,ML2MW,1
189911230715,1899,11,23,07,15,0,144.75,-38.1,10.0,3.36713687553,ML,ML2MW,0
189912011255,1899,12,1,12,55,0,145.0,-35.0,10.0,4.60004050751,ML,ML2MW,0
190003111730,1900,3,11,17,30,0,142.5,-38.4,10.0,3.00812645604,ML,ML2MW,0
190005260000,1900,5,26,00,00,0,146.05,-37.05,10.0,3.00812645604,ML,ML2MW,0
190005270225,1900,5,27,02,25,0,145.9,-38.2,10.0,4.16309390127,ML,ML2MW,0
190006051000,1900,6,5,10,00,0,144.17,-37.88,10.0,3.36713687553,ML,ML2MW,0
190009040910,1900,9,4,09,10,0,146.15,-37.3,10.0,3.00812645604,ML,ML2MW,0
190009161500,1900,9,16,15,00,0,142.5,-38.4,10.0,3.00812645604,ML,ML2MW,0
190010080448,1900,10,8,04,48,0,146.58,-36.67,10.0,3.36713687553,ML,ML2MW,0
190106152205,1901,6,15,22,05,0,143.1,-38.7,10.0,3.00812645604,ML,ML2MW,0
190111181600,1901,11,18,16,00,0,146.4,-38.0,10.0,2.67509476547,ML,ML2MW,1
190111191540,1901,11,19,15,40,0,146.4,-38.0,10.0,3.75212602394,ML,ML2MW,0
190201210000,1902,1,21,00,00,0,143.7,-38.7,,3.00812645604,ML,ML2MW,0
190203081030,1902,3,8,10,30,0,144.2,-37.0,10.0,3.36713687553,ML,ML2MW,0
190205070510,1902,5,7,05,10,0,138.5,-32.75,0.0,4.42214441755,ML,ML2MW,0
190205131850,1902,5,13,18,50,0,138.88,-34.15,0.0,3.36713687553,ML,ML2MW,0
190205270000,1902,5,27,00,00,0,144.6,-38.1,10.0,2.67509476547,ML,ML2MW,0
190206052235,1902,6,5,22,35,0,138.35,-33.166,0.0,3.07785024163,ML,ML2MW,0
190207110000,1902,7,11,00,00,0,146.4,-38.0,10.0,3.00812645604,ML,ML2MW,0
190207201950,1902,7,20,19,50,0,149.3,-37.8,10.0,3.00812645604,ML,ML2MW,0
190207212051,1902,7,21,20,51,0,145.33,-37.25,10.0,2.67509476547,ML,ML2MW,0
190208020905,1902,8,2,09,05,0,143.533,-36.133,10.0,3.75212602394,ML,ML2MW,0
190208140000,1902,8,14,00,00,0,143.1,-36.3,10.0,3.00812645604,ML,ML2MW,0
190208160100,1902,8,16,01,00,0,143.533,-36.133,10.0,3.00812645604,ML,ML2MW,0
190208292130,1902,8,29,21,30,0,146.3,-36.4,10.0,3.00812645604,ML,ML2MW,0
190209182100,1902,9,18,21,00,0,138.5,-33.5,10.0,4.07882202749,ML,ML2MW,0
190209191035,1902,9,19,10,35,0,138.0,-35.0,10.0,5.55186990676,ML,ML2MW,0
190209200925,1902,9,20,09,25,0,138.0,-35.0,10.0,4.07882202749,ML,ML2MW,1
190209200937,1902,9,20,09,37,0,138.0,-35.0,10.0,4.42214441755,ML,ML2MW,1
190209210410,1902,9,21,04,10,0,138.5,-33.5,0.0,3.67304989595,ML,ML2MW,1
190209290000,1902,9,29,00,00,0,143.8,-37.6,0.0,3.00812645604,ML,ML2MW,0
190210212030,1902,10,21,20,30,0,146.4,-38.0,10.0,3.00812645604,ML,ML2MW,1
190210222100,1902,10,22,21,00,0,146.4,-38.0,10.0,3.75212602394,ML,ML2MW,0
190210272130,1902,10,27,21,30,0,146.6,-36.57,10.0,3.00812645604,ML,ML2MW,0
190212171000,1902,12,17,10,00,0,144.9,-38.5,10.0,3.00812645604,ML,ML2MW,0
190212221245,1902,12,22,12,45,0,144.8,-38.0,20.0,4.16309390127,ML,ML2MW,0
190303092330,1903,3,9,23,30,0,139.85,-36.83,10.0,3.22041526026,ML,ML2MW,1
190303100435,1903,3,10,04,35,0,140.37,-37.9,10.0,3.00812645604,ML,ML2MW,1
190303271212,1903,3,27,12,12,0,145.5,-38.2,0.0,3.36713687553,ML,ML2MW,0
190303281724,1903,3,28,17,24,0,145.5,-38.2,0.0,3.36713687553,ML,ML2MW,1
190304062352,1903,4,6,23,52,0,142.533,-38.433,10.0,4.87467826114,ML,ML2MW,0
190304070101,1903,4,7,01,01,0,138.45,-33.1,10.0,3.67304989595,ML,ML2MW,0
190304080930,1903,4,8,09,30,0,142.533,-38.433,10.0,3.00812645604,ML,ML2MW,1
190304260025,1903,4,26,00,25,0,146.4,-38.0,10.0,3.00812645604,ML,ML2MW,0
190306051930,1903,6,5,19,30,0,141.6,-38.3,0.0,3.00812645604,ML,ML2MW,0
190307100356,1903,7,10,03,56,0,143.8,-37.0,20.0,3.75212602394,ML,ML2MW,0
190307141028,1903,7,14,10,28,0,142.533,-38.433,10.0,5.15866835718,ML,ML2MW,0
190307201345,1903,7,20,13,45,0,144.05,-37.14,0.0,3.00812645604,ML,ML2MW,0
190307221930,1903,7,22,19,30,0,146.2,-38.2,10.0,3.00812645604,ML,ML2MW,0
190308040932,1903,8,4,09,32,0,146.07,-38.62,0.0,3.00812645604,ML,ML2MW,0
190308141030,1903,8,14,10,30,0,142.2,-38.0,0.0,3.00812645604,ML,ML2MW,0
190308142110,1903,8,14,21,10,0,138.5,-33.917,0.0,3.83224130109,ML,ML2MW,0
190308181255,1903,8,18,12,55,0,142.2,-37.7,0.0,3.00812645604,ML,ML2MW,0
190309041045,1903,9,4,10,45,0,143.7,-36.9,0.0,3.75212602394,ML,ML2MW,0
190309041510,1903,9,4,15,10,0,145.4,-37.17,0.0,3.00812645604,ML,ML2MW,0
190309231120,1903,9,23,11,20,0,146.22,-37.02,0.0,3.00812645604,ML,ML2MW,0
190404092205,1904,4,9,22,05,0,147.0,-36.8,10.0,4.60004050751,ML,ML2MW,0
190405271325,1904,5,27,13,25,0,146.07,-38.44,0.0,3.75212602394,ML,ML2MW,0
190407090926,1904,7,9,09,26,0,145.4,-37.8,5.0,3.36713687553,ML,ML2MW,0
190409211345,1904,9,21,13,45,0,138.5,-31.8,0.0,3.75212602394,ML,ML2MW,0
190409221145,1904,9,22,11,45,0,145.73,-38.45,0.0,3.75212602394,ML,ML2MW,0
190411060000,1904,11,6,00,00,0,145.8,-38.1,0.0,3.00812645604,ML,ML2MW,0
190501271600,1905,1,27,16,00,0,146.5,-38.1,10.0,3.36713687553,ML,ML2MW,0
190506271030,1905,6,27,10,30,0,147.79,-37.34,0.0,3.75212602394,ML,ML2MW,0
190507010900,1905,7,1,09,00,0,145.33,-37.25,0.0,3.00812645604,ML,ML2MW,0
190507170000,1905,7,17,00,00,0,147.79,-37.34,0.0,3.00812645604,ML,ML2MW,1
